353	164
354	155
355	113
356	115
357	129
358	142
359	133
360	151
361	136
362	116
363	148
364	124
365	128
366	120
367	127
368	109
369	121
370	127
371	154
372	124
373	148
374	126
375	135
376	107
377	127
378	128
379	120
380	126
381	121
382	128
383	126
384	121
385	133
386	140
387	148
388	151
389	129
390	147
391	154
392	140
393	133
394	131
395	110
396	149
397	122
398	125
399	117
400	127
401	135
402	115
403	135
404	115
405	117
406	119
407	132
408	133
409	121
410	113
411	99
412	108
413	93
414	111
415	92
416	108
417	101
418	81
419	95
420	92
421	112
422	115
423	111
424	115
425	109
426	106
427	122
428	110
429	110
430	110
431	96
432	104
433	110
434	101
435	94
436	86
437	81
438	91
439	89
440	89
441	89
442	86
443	93
444	84
445	86
446	92
447	95
448	83
449	98
450	99
451	97
452	93
453	91
454	96
455	89
456	90
457	77
458	77
459	81
460	81
461	91
462	79
463	75
464	87
465	90
466	66
467	98
468	88
469	84
470	71
471	79
472	66
473	98
474	96
475	72
476	92
477	85
478	80
479	95
480	73
481	82
482	94
483	90
484	82
485	79
486	64
487	71
488	80
489	81
490	69
491	92
492	84
493	89
494	77
495	77
496	77
497	90
498	87
499	84
500	71
501	82
502	82
503	105
504	81
505	88
506	95
507	85
508	84
509	78
510	68
511	79
512	81
513	85
514	85
515	84
516	79
517	68
518	82
519	78
520	70
521	60
522	74
523	74
524	78
525	67
526	78
527	53
528	64
529	59
530	70
531	55
532	56
533	60
534	60
535	61
536	56
537	60
538	60
539	65
540	63
541	62
542	61
543	63
544	59
545	71
546	70
547	58
548	79
549	75
550	73
551	83
552	62
553	64
554	81
555	63
556	74
557	71
558	76
559	73
560	86
561	65
562	66
563	61
564	70
565	50
566	57
567	61
568	56
569	67
570	54
571	61
572	62
573	57
574	68
575	76
576	76
577	78
578	51
579	64
580	59
581	61
582	72
583	77
584	66
585	74
586	78
587	75
588	57
589	64
590	50
591	54
592	52
593	60
594	68
595	51
596	51
597	46
598	54
599	48
600	55
601	48
602	64
603	57
604	68
605	73
606	66
607	77
608	55
609	61
610	65
611	53
612	39
613	56
614	50
615	43
616	46
617	59
618	44
619	62
620	61
621	56
622	44
623	49
624	41
625	45
626	46
627	60
628	47
629	51
630	53
631	51
632	52
633	45
634	50
635	57
636	50
637	47
638	43
639	58
640	40
641	44
642	42
643	44
644	42
645	46
646	39
647	43
648	47
649	57
650	47
651	51
652	33
653	42
654	54
655	48
656	31
657	51
658	39
659	49
660	46
661	47
662	59
663	49
664	39
665	42
666	46
667	53
668	43
669	49
670	53
671	50
672	46
673	52
674	44
675	42
676	50
677	48
678	51
679	51
680	40
681	51
682	35
683	48
684	42
685	36
686	58
687	42
688	40
689	38
690	38
691	32
692	46
693	62
694	48
695	54
696	47
697	27
698	39
699	47
700	54
701	46
702	43
703	49
704	46
705	41
706	36
707	52
708	43
709	41
710	45
711	52
712	47
713	41
714	31
715	49
716	50
717	50
718	39
719	62
720	45
721	47
722	58
723	39
724	40
725	31
726	44
727	47
728	49
729	37
730	36
731	38
732	42
733	34
734	48
735	53
736	39
737	44
738	46
739	51
740	42
741	53
742	41
743	39
744	40
745	32
746	41
747	37
748	38
749	35
750	39
751	50
752	42
753	47
754	38
755	41
756	36
757	41
758	34
759	41
760	46
761	40
762	46
763	43
764	46
765	33
766	38
767	35
768	31
769	47
770	46
771	32
772	42
773	36
774	41
775	46
776	37
777	44
778	50
779	40
780	37
781	33
782	32
783	26
784	39
785	56
786	49
787	44
788	40
789	40
790	51
791	58
792	48
793	40
794	42
795	49
796	30
797	28
798	39
799	36
800	34
801	30
802	36
803	32
804	36
805	40
806	39
807	37
808	47
809	51
810	48
811	46
812	54
813	42
814	27
815	38
816	35
817	51
818	44
819	34
820	35
821	32
822	44
823	38
824	40
825	37
826	39
827	35
828	40
829	37
830	36
831	40
832	48
833	45
834	45
835	36
836	47
837	40
838	40
839	39
840	29
841	36
842	41
843	40
844	40
845	29
846	36
847	40
848	37
849	42
850	37
851	34
852	43
853	38
854	47
855	31
856	46
857	44
858	38
859	58
860	42
861	40
862	43
863	35
864	38
865	35
866	35
867	31
868	29
869	35
870	47
871	51
872	43
873	46
874	44
875	45
876	35
877	31
878	47
879	37
880	45
881	30
882	30
883	36
884	44
885	40
886	34
887	47
888	56
889	44
890	44
891	45
892	48
893	41
894	36
895	39
896	39
897	35
898	43
899	36
900	39
901	43
902	41
903	39
904	37
905	51
906	42
907	46
908	40
909	40
910	37
911	51
912	48
913	45
914	49
915	40
916	31
917	47
918	38
919	48
920	41
921	44
922	38
923	36
924	42
925	39
926	50
927	41
928	31
929	53
930	51
931	42
932	39
933	36
934	36
935	37
936	45
937	40
938	40
939	38
940	40
941	39
942	48
943	52
944	42
945	33
946	44
947	31
948	37
949	38
950	27
951	36
952	21
953	33
954	33
955	39
956	41
957	37
958	41
959	37
960	38
961	40
962	37
963	33
964	27
965	25
966	49
967	45
968	24
969	38
970	36
971	45
972	42
973	32
974	40
975	29
976	30
977	32
978	38
979	43
980	36
981	34
982	27
983	36
984	42
985	32
986	36
987	41
988	31
989	47
990	38
991	35
992	41
993	33
994	42
995	38
996	40
997	37
998	37
999	30
1000	27
1001	36
1002	34
1003	36
1004	39
1005	37
1006	37
1007	38
1008	32
1009	40
1010	41
1011	26
1012	39
1013	29
1014	38
1015	45
1016	29
1017	29
1018	35
1019	32
1020	14
1021	31
1022	34
1023	22
1024	30
1025	23
1026	24
1027	25
1028	25
1029	26
1030	31
1031	30
1032	39
1033	25
1034	25
1035	42
1036	23
1037	30
1038	35
1039	29
1040	29
1041	19
1042	33
1043	30
1044	32
1045	35
1046	24
1047	26
1048	23
1049	39
1050	25
1051	30
1052	37
1053	32
1054	29
1055	28
1056	26
1057	25
1058	27
1059	32
1060	38
1061	34
1062	22
1063	26
1064	27
1065	18
1066	40
1067	27
1068	29
1069	33
1070	35
1071	32
1072	28
1073	19
1074	24
1075	30
1076	27
1077	22
1078	22
1079	32
1080	31
1081	19
1082	27
1083	24
1084	24
1085	27
1086	27
1087	31
1088	28
1089	30
1090	16
1091	25
1092	14
1093	25
1094	22
1095	29
1096	25
1097	33
1098	21
1099	36
1100	37
1101	26
1102	21
1103	21
1104	23
1105	35
1106	21
1107	29
1108	18
1109	17
1110	20
1111	18
1112	26
1113	23
1114	21
1115	19
1116	27
1117	23
1118	20
1119	25
1120	24
1121	22
1122	33
1123	20
1124	26
1125	26
1126	24
1127	34
1128	32
1129	24
1130	20
1131	22
1132	20
1133	14
1134	17
1135	17
1136	22
1137	16
1138	29
1139	15
1140	22
1141	28
1142	23
1143	22
1144	20
1145	21
1146	17
1147	32
1148	23
1149	27
1150	24
1151	17
1152	23
1153	19
1154	19
1155	21
1156	29
1157	33
1158	22
1159	26
1160	22
1161	26
1162	30
1163	24
1164	24
1165	39
1166	25
1167	20
1168	25
1169	25
1170	16
1171	19
1172	20
1173	17
1174	15
1175	18
1176	9
1177	8
1178	21
1179	15
1180	24
1181	15
1182	13
1183	21
1184	18
1185	13
1186	31
1187	14
1188	26
1189	21
1190	19
1191	15
1192	20
1193	19
1194	16
1195	18
1196	14
1197	26
1198	21
1199	21
1200	14
1201	13
1202	27
1203	24
1204	18
1205	10
1206	21
1207	13
1208	12
1209	20
1210	25
1211	20
1212	31
1213	20
1214	20
1215	20
1216	21
1217	29
1218	21
1219	16
1220	12
1221	31
1222	17
1223	23
1224	21
1225	21
1226	24
1227	22
1228	19
1229	23
1230	25
1231	20
1232	14
1233	25
1234	18
1235	18
1236	22
1237	17
1238	22
1239	18
1240	15
1241	16
1242	25
1243	21
1244	21
1245	20
1246	24
1247	18
1248	21
1249	24
1250	19
1251	12
1252	15
1253	11
1254	11
1255	16
1256	23
1257	15
1258	12
1259	18
1260	16
1261	13
1262	20
1263	17
1264	16
1265	14
1266	19
1267	16
1268	19
1269	16
1270	14
1271	17
1272	14
1273	11
1274	11
1275	13
1276	14
1277	14
1278	16
1279	24
1280	18
1281	15
1282	24
1283	18
1284	16
1285	31
1286	17
1287	19
1288	13
1289	23
1290	10
1291	10
1292	20
1293	25
1294	12
1295	26
1296	19
1297	18
1298	20
1299	12
1300	24
1301	13
1302	15
1303	12
1304	16
1305	14
1306	20
1307	15
1308	10
1309	16
1310	15
1311	16
1312	17
1313	20
1314	9
1315	20
1316	17
1317	13
1318	19
1319	20
1320	16
1321	16
1322	21
1323	13
1324	16
1325	14
1326	19
1327	16
1328	24
1329	23
1330	16
1331	11
1332	23
1333	15
1334	19
1335	21
1336	19
1337	18
1338	14
1339	22
1340	14
1341	17
1342	16
1343	11
1344	23
1345	13
1346	13
1347	21
1348	20
1349	16
1350	15
1351	12
1352	14
1353	14
1354	14
1355	15
1356	15
1357	15
1358	19
1359	18
1360	12
1361	12
1362	19
1363	13
1364	20
1365	18
1366	14
1367	15
1368	17
1369	10
1370	20
1371	15
1372	11
1373	17
1374	12
1375	19
1376	14
1377	14
1378	13
1379	17
1380	17
1381	18
1382	16
1383	13
1384	11
1385	17
1386	14
1387	17
1388	14
1389	14
1390	18
1391	6
1392	13
1393	17
1394	20
1395	11
1396	16
1397	13
1398	12
1399	12
1400	10
1401	11
1402	19
1403	12
1404	17
1405	14
1406	14
1407	23
1408	13
1409	18
1410	15
1411	19
1412	20
1413	23
1414	12
1415	21
1416	14
1417	15
1418	15
1419	14
1420	14
1421	13
1422	9
1423	20
1424	14
1425	20
1426	13
1427	18
1428	16
1429	19
1430	18
1431	12
1432	16
1433	12
1434	30
1435	17
1436	18
1437	12
1438	11
1439	12
1440	13
1441	12
1442	12
1443	15
1444	14
1445	13
1446	17
1447	14
1448	9
1449	13
1450	9
1451	10
1452	10
1453	13
1454	12
1455	14
1456	13
1457	15
1458	8
1459	13
1460	11
1461	9
1462	15
1463	11
1464	13
1465	21
1466	13
1467	14
1468	14
1469	9
1470	8
1471	12
1472	10
1473	13
1474	15
1475	15
1476	12
1477	12
1478	16
1479	11
1480	14
1481	19
1482	14
1483	19
1484	14
1485	13
1486	10
1487	11
1488	11
1489	15
1490	13
1491	12
1492	11
1493	12
1494	16
1495	15
1496	12
1497	3
1498	6
1499	8
1500	13
1501	12
1502	9
1503	11
1504	12
1505	15
1506	15
1507	12
1508	15
1509	7
1510	5
1511	19
1512	10
1513	13
1514	11
1515	13
1516	12
1517	13
1518	12
1519	15
1520	8
1521	13
1522	11
1523	7
1524	15
1525	13
1526	6
1527	14
1528	12
1529	9
1530	8
1531	7
1532	8
1533	9
1534	5
1535	5
1536	13
1537	11
1538	16
1539	12
1540	20
1541	12
1542	12
1543	11
1544	6
1545	12
1546	6
1547	14
1548	13
1549	11
1550	7
1551	11
1552	7
1553	12
1554	15
1555	14
1556	18
1557	13
1558	19
1559	9
1560	8
1561	7
1562	6
1563	13
1564	9
1565	15
1566	2
1567	13
1568	5
1569	10
1570	14
1571	7
1572	11
1573	9
1574	8
1575	15
1576	7
1577	10
1578	14
1579	9
1580	7
1581	11
1582	7
1583	7
1584	10
1585	7
1586	7
1587	9
1588	12
1589	9
1590	10
1591	10
1592	10
1593	12
1594	5
1595	7
1596	5
1597	7
1598	9
1599	10
1600	12
1601	8
1602	5
1603	8
1604	14
1605	15
1606	6
1607	15
1608	10
1609	9
1610	12
1611	11
1612	5
1613	7
1614	16
1615	8
1616	15
1617	19
1618	9
1619	12
1620	10
1621	8
1622	12
1623	20
1624	14
1625	13
1626	10
1627	7
1628	5
1629	10
1630	9
1631	6
1632	6
1633	7
1634	5
1635	11
1636	8
1637	6
1638	14
1639	9
1640	8
1641	6
1642	6
1643	5
1644	10
1645	8
1646	10
1647	6
1648	7
1649	12
1650	8
1651	6
1652	5
1653	10
1654	11
1655	11
1656	4
1657	12
1658	8
1659	11
1660	8
1661	12
1662	9
1663	7
1664	14
1665	10
1666	6
1667	9
1668	9
1669	8
1670	4
1671	9
1672	5
1673	8
1674	9
1675	11
1676	5
1677	10
1678	3
1679	7
1680	9
1681	17
1682	8
1683	10
1684	15
1685	7
1686	3
1687	7
1688	8
1689	9
1690	18
1691	10
1692	8
1693	13
1694	5
1695	5
1696	15
1697	9
1698	9
1699	18
1700	11
1701	8
1702	11
1703	12
1704	7
1705	11
1706	8
1707	10
1708	19
1709	10
1710	7
1711	13
1712	15
1713	16
1714	14
1715	11
1716	8
1717	7
1718	17
1719	10
1720	7
1721	13
1722	8
1723	5
1724	8
1725	6
1726	10
1727	11
1728	12
1729	15
1730	6
1731	12
1732	15
1733	12
1734	14
1735	7
1736	5
1737	11
1738	11
1739	15
1740	9
1741	8
1742	11
1743	7
1744	9
1745	8
1746	9
1747	12
1748	9
1749	10
1750	15
1751	8
1752	15
1753	8
1754	17
1755	4
1756	11
1757	16
1758	11
1759	10
1760	7
1761	11
1762	12
1763	11
1764	14
1765	13
1766	12
1767	10
1768	16
1769	16
1770	13
1771	13
1772	12
1773	13
1774	16
1775	15
1776	21
1777	16
1778	13
1779	11
1780	19
1781	11
1782	10
1783	10
1784	16
1785	16
1786	17
1787	18
1788	17
1789	7
1790	8
1791	9
1792	14
1793	17
1794	10
1795	15
1796	23
1797	8
1798	9
1799	10
1800	14
1801	16
1802	13
1803	16
1804	18
1805	15
1806	14
1807	14
1808	12
1809	16
1810	14
1811	9
1812	11
1813	14
1814	15
1815	14
1816	14
1817	10
1818	9
1819	19
1820	9
1821	14
1822	19
1823	9
1824	10
1825	13
1826	12
1827	14
1828	12
1829	12
1830	17
1831	10
1832	20
1833	13
1834	10
1835	20
1836	13
1837	13
1838	12
1839	13
1840	13
1841	16
1842	20
1843	10
1844	16
1845	9
1846	16
1847	16
1848	9
1849	9
1850	14
1851	24
1852	12
1853	12
1854	15
1855	16
1856	11
1857	14
1858	11
1859	18
1860	22
1861	10
1862	19
1863	11
1864	7
1865	17
1866	14
1867	14
1868	9
1869	12
1870	18
1871	20
1872	14
1873	19
1874	12
1875	17
1876	12
1877	14
1878	14
1879	11
1880	15
1881	25
1882	14
1883	14
1884	16
1885	18
1886	18
1887	16
1888	13
1889	17
1890	19
1891	16
1892	12
1893	21
1894	11
1895	21
1896	13
1897	20
1898	18
1899	17
1900	12
1901	7
1902	13
1903	17
1904	16
1905	16
1906	6
1907	20
1908	9
1909	22
1910	18
1911	12
1912	14
1913	12
1914	15
1915	8
1916	20
1917	21
1918	17
1919	19
1920	12
1921	22
1922	13
1923	13
1924	26
1925	25
1926	13
1927	12
1928	18
1929	14
1930	17
1931	14
1932	21
1933	14
1934	18
1935	24
1936	20
1937	14
1938	16
1939	15
1940	13
1941	10
1942	18
1943	11
1944	14
1945	19
1946	13
1947	14
1948	15
1949	13
1950	19
1951	13
1952	20
1953	11
1954	9
1955	15
1956	13
1957	19
1958	10
1959	12
1960	8
1961	14
1962	12
1963	15
1964	13
1965	19
1966	13
1967	12
1968	18
1969	26
1970	16
1971	17
1972	13
1973	17
1974	15
1975	16
1976	12
1977	20
1978	12
1979	10
1980	21
1981	7
1982	13
1983	14
1984	11
1985	13
1986	16
1987	10
1988	17
1989	17
1990	21
1991	13
1992	10
1993	12
1994	11
1995	13
1996	17
1997	12
1998	12
1999	14
2000	16
2001	13
2002	12
2003	13
2004	6
2005	12
2006	11
2007	20
2008	13
2009	12
2010	7
2011	13
2012	27
2013	17
2014	14
2015	11
2016	15
2017	11
2018	17
2019	18
2020	14
2021	11
2022	15
2023	16
2024	19
2025	16
2026	10
2027	10
2028	10
2029	10
2030	7
2031	16
2032	12
2033	16
2034	9
2035	13
2036	13
2037	14
2038	8
2039	17
2040	13
2041	17
2042	7
2043	23
2044	14
2045	14
2046	7
2047	18
2048	8
2049	17
2050	12
2051	5
2052	15
2053	16
2054	9
2055	17
2056	11
2057	6
2058	9
2059	12
2060	13
2061	9
2062	19
2063	9
2064	6
2065	14
2066	10
2067	12
2068	16
2069	13
2070	13
2071	8
2072	14
2073	9
2074	5
2075	9
2076	16
2077	12
2078	12
2079	10
2080	10
2081	7
2082	8
2083	12
2084	11
2085	12
2086	16
2087	11
2088	9
2089	11
2090	9
2091	8
2092	14
2093	11
2094	11
2095	10
2096	13
2097	10
2098	11
2099	12
2100	13
2101	12
2102	13
2103	8
2104	11
2105	13
2106	6
2107	8
2108	8
2109	15
2110	14
2111	11
2112	7
2113	10
2114	21
2115	9
2116	12
2117	9
2118	17
2119	15
2120	8
2121	11
2122	15
2123	13
2124	10
2125	15
2126	11
2127	12
2128	8
2129	8
2130	12
2131	13
2132	14
2133	12
2134	7
2135	11
2136	14
2137	9
2138	18
2139	15
2140	10
2141	13
2142	9
2143	5
2144	8
2145	15
2146	8
2147	8
2148	12
2149	11
2150	7
2151	10
2152	10
2153	17
2154	13
2155	7
2156	14
2157	9
2158	10
2159	15
2160	11
2161	10
2162	12
2163	9
2164	10
2165	6
2166	10
2167	8
2168	19
2169	16
2170	9
2171	14
2172	17
2173	9
2174	9
2175	11
2176	9
2177	13
2178	11
2179	8
2180	16
2181	10
2182	11
2183	15
2184	11
2185	11
2186	15
2187	15
2188	11
2189	11
2190	9
2191	12
2192	11
2193	10
2194	8
2195	8
2196	10
2197	9
2198	11
2199	5
2200	6
2201	10
2202	10
2203	9
2204	13
2205	10
2206	10
2207	8
2208	7
2209	14
2210	11
2211	11
2212	10
2213	12
2214	8
2215	9
2216	9
2217	12
2218	8
2219	8
2220	5
2221	8
2222	11
2223	3
2224	11
2225	8
2226	11
2227	8
2228	7
2229	12
2230	15
2231	9
2232	8
2233	10
2234	9
2235	8
2236	15
2237	11
2238	6
2239	6
2240	16
2241	12
2242	11
2243	9
2244	7
2245	10
2246	12
2247	3
2248	11
2249	12
2250	11
2251	5
2252	14
2253	8
2254	9
2255	13
2256	11
2257	11
2258	11
2259	7
2260	13
2261	8
2262	6
2263	9
2264	8
2265	14
2266	8
2267	16
2268	10
2269	7
2270	6
2271	11
2272	7
2273	10
2274	13
2275	14
2276	9
2277	9
2278	10
2279	10
2280	11
2281	8
2282	11
2283	13
2284	11
2285	9
2286	12
2287	8
2288	8
2289	10
2290	12
2291	5
2292	10
2293	12
2294	7
2295	12
2296	8
2297	8
2298	12
2299	10
2300	10
2301	11
2302	6
2303	15
2304	16
2305	6
2306	15
2307	10
2308	8
2309	7
2310	6
2311	11
2312	7
2313	9
2314	6
2315	10
2316	11
2317	15
2318	7
2319	14
2320	8
2321	7
2322	7
2323	8
2324	5
2325	12
2326	5
2327	9
2328	8
2329	7
2330	8
2331	3
2332	6
2333	13
2334	9
2335	8
2336	6
2337	11
2338	4
2339	10
2340	9
2341	12
2342	6
2343	8
2344	17
2345	13
2346	5
2347	15
2348	9
2349	10
2350	7
2351	6
2352	10
2353	8
2354	9
2355	10
2356	5
2357	5
2358	4
2359	4
2360	7
2361	7
2362	12
2363	5
2364	10
2365	13
2366	12
2367	6
2368	15
2369	10
2370	7
2371	6
2372	8
2373	8
2374	6
2375	6
2376	9
2377	8
2378	9
2379	9
2380	4
2381	12
2382	11
2383	5
2384	5
2385	13
2386	10
2387	8
2388	5
2389	3
2390	7
2391	5
2392	7
2393	4
2394	11
2395	12
2396	9
2397	4
2398	8
2399	5
2400	7
2401	5
2402	7
2403	7
2404	3
2405	7
2406	8
2407	5
2408	11
2409	4
2410	5
2411	6
2412	8
2413	9
2414	6
2415	12
2416	6
2417	4
2418	7
2419	12
2420	6
2421	3
2422	2
2423	7
2424	8
2425	7
2426	7
2427	4
2428	8
2429	6
2430	11
2431	5
2432	6
2433	11
2434	6
2435	5
2436	9
2437	8
2438	5
2439	7
2440	7
2441	5
2442	7
2443	5
2444	9
2445	3
2446	8
2447	9
2448	9
2449	7
2450	6
2451	3
2452	5
2453	5
2454	8
2455	6
2456	9
2457	4
2458	6
2459	4
2460	8
2461	5
2462	8
2463	8
2464	2
2465	6
2466	5
2467	8
2468	3
2469	5
2470	7
2471	5
2472	4
2473	8
2474	2
2475	5
2476	8
2477	5
2478	6
2479	6
2480	3
2481	4
2482	2
2483	4
2484	10
2485	6
2486	6
2487	7
2488	3
2489	3
2490	6
2491	12
2492	8
2493	6
2494	2
2495	10
2496	3
2497	7
2498	4
2499	6
2500	7
2501	7
2502	4
2503	1
2504	5
2505	5
2506	5
2507	6
2508	5
2509	0
2510	5
2511	6
2512	12
2513	7
2514	6
2515	5
2516	3
2517	3
2518	2
2519	4
2520	2
2521	7
2522	5
2523	2
2524	7
2525	8
2526	4
2527	4
2528	5
2529	3
2530	5
2531	4
2532	8
2533	5
2534	10
2535	6
2536	7
2537	6
2538	8
2539	8
2540	7
2541	8
2542	9
2543	4
2544	2
2545	2
2546	3
2547	5
2548	7
2549	4
2550	3
2551	4
2552	4
2553	3
2554	3
2555	5
2556	5
2557	3
2558	3
2559	4
2560	5
2561	1
2562	7
2563	7
2564	4
2565	5
2566	1
2567	8
2568	5
2569	4
2570	7
2571	5
2572	5
2573	3
2574	7
2575	9
2576	4
2577	5
2578	2
2579	5
2580	4
2581	4
2582	5
2583	3
2584	4
2585	4
2586	4
2587	4
2588	3
2589	5
2590	5
2591	4
2592	4
2593	4
2594	2
2595	5
2596	4
2597	5
2598	2
2599	3
2600	5
2601	4
2602	4
2603	4
2604	2
2605	8
2606	10
2607	8
2608	3
2609	3
2610	6
2611	8
2612	6
2613	3
2614	10
2615	6
2616	2
2617	2
2618	6
2619	2
2620	8
2621	2
2622	7
2623	4
2624	3
2625	9
2626	1
2627	8
2628	3
2629	2
2630	2
2631	3
2632	6
2633	9
2634	5
2635	7
2636	3
2637	2
2638	2
2639	4
2640	1
2641	10
2642	1
2643	2
2644	8
2645	5
2646	7
2647	4
2648	5
2649	4
2650	8
2651	5
2652	5
2653	2
2654	4
2655	7
2656	3
2657	4
2658	3
2659	2
2660	2
2661	2
2662	5
2663	3
2664	9
2665	3
2666	4
2667	4
2668	5
2669	3
2670	2
2671	6
2672	9
2673	4
2674	2
2675	4
2676	4
2677	4
2678	3
2679	3
2680	5
2681	4
2682	8
2683	9
2684	5
2685	7
2686	6
2687	4
2688	5
2689	5
2690	6
2691	5
2692	3
2693	2
2694	3
2695	2
2696	6
2697	6
2698	5
2699	3
2700	4
2701	7
2702	5
2703	5
2704	4
2705	6
2706	3
2707	7
2708	6
2709	4
2710	3
2711	6
2712	6
2713	7
2714	3
2715	3
2716	5
2717	5
2718	4
2719	6
2720	6
2721	8
2722	4
2723	6
2724	5
2725	3
2726	4
2727	1
2728	3
2729	6
2730	8
2731	3
2732	2
2733	0
2734	0
2735	3
2736	7
2737	5
2738	5
2739	6
2740	7
2741	5
2742	5
2743	4
2744	8
2745	8
2746	6
2747	6
2748	5
2749	10
2750	1
2751	3
2752	8
2753	6
2754	0
2755	6
2756	5
2757	5
2758	5
2759	4
2760	5
2761	5
2762	3
2763	4
2764	3
2765	3
2766	5
2767	2
2768	6
2769	2
2770	9
2771	3
2772	6
2773	7
2774	7
2775	1
2776	10
2777	2
2778	6
2779	7
2780	3
2781	2
2782	3
2783	4
2784	5
2785	3
2786	4
2787	4
2788	7
2789	2
2790	4
2791	3
2792	5
2793	5
2794	4
2795	9
2796	3
2797	7
2798	4
2799	8
2800	1
2801	3
2802	1
2803	7
2804	2
2805	4
2806	4
2807	5
2808	7
2809	5
2810	3
2811	3
2812	8
2813	5
2814	4
2815	6
2816	7
2817	2
2818	8
2819	6
2820	4
2821	9
2822	4
2823	7
2824	5
2825	6
2826	7
2827	6
2828	9
2829	5
2830	2
2831	6
2832	3
2833	5
2834	4
2835	4
2836	4
2837	1
2838	7
2839	4
2840	5
2841	3
2842	8
2843	8
2844	3
2845	5
2846	9
2847	4
2848	5
2849	4
2850	5
2851	10
2852	4
2853	6
2854	5
2855	4
2856	6
2857	6
2858	4
2859	4
2860	7
2861	8
2862	5
2863	5
2864	2
2865	2
2866	4
2867	7
2868	4
2869	3
2870	4
2871	4
2872	3
2873	2
2874	4
2875	7
2876	7
2877	4
2878	5
2879	5
2880	1
2881	4
2882	6
2883	5
2884	6
2885	2
2886	8
2887	4
2888	7
2889	3
2890	4
2891	7
2892	7
2893	3
2894	10
2895	3
2896	9
2897	4
2898	6
2899	5
2900	6
2901	4
2902	2
2903	1
2904	5
2905	4
2906	3
2907	4
2908	8
2909	10
2910	7
2911	4
2912	6
2913	7
2914	3
2915	7
2916	3
2917	2
2918	9
2919	6
2920	6
2921	5
2922	4
2923	8
2924	7
2925	6
2926	8
2927	2
2928	2
2929	8
2930	5
2931	3
2932	11
2933	4
2934	5
2935	3
2936	6
2937	7
2938	2
2939	4
2940	8
2941	4
2942	3
2943	5
2944	4
2945	5
2946	5
2947	3
2948	2
2949	3
2950	9
2951	8
2952	6
2953	8
2954	6
2955	4
2956	11
2957	4
2958	6
2959	10
2960	5
2961	5
2962	3
2963	5
2964	4
2965	5
2966	7
2967	3
2968	5
2969	4
2970	5
2971	1
2972	4
2973	3
2974	9
